date,capacity_percent,source
2026-05-30 13:43:21,80.00,windows_win32_charge_fallback
2026-05-30 13:44:22,80.00,windows_win32_charge_fallback
2026-05-30 13:45:24,80.00,windows_win32_charge_fallback
2026-05-30 13:46:25,80.00,windows_win32_charge_fallback
2026-05-30 13:47:26,80.00,windows_win32_charge_fallback
2026-05-30 13:48:27,80.00,windows_win32_charge_fallback
2026-05-30 13:49:29,80.00,windows_win32_charge_fallback
2026-05-30 13:50:30,80.00,windows_win32_charge_fallback
2026-05-30 13:51:31,80.00,windows_win32_charge_fallback
2026-05-30 13:52:32,80.00,windows_win32_charge_fallback
2026-05-30 13:53:34,80.00,windows_win32_charge_fallback
2026-05-30 13:54:35,80.00,windows_win32_charge_fallback
2026-05-30 13:55:36,80.00,windows_win32_charge_fallback
2026-05-30 13:56:37,80.00,windows_win32_charge_fallback
2026-05-30 13:57:39,80.00,windows_win32_charge_fallback
2026-05-30 13:58:40,80.00,windows_win32_charge_fallback
2026-05-30 13:59:41,80.00,windows_win32_charge_fallback
2026-05-30 14:00:42,80.00,windows_win32_charge_fallback
2026-05-30 14:01:44,80.00,windows_win32_charge_fallback
2026-05-30 14:02:45,80.00,windows_win32_charge_fallback
2026-05-30 14:03:46,80.00,windows_win32_charge_fallback
2026-05-30 14:04:47,80.00,windows_win32_charge_fallback
2026-05-30 14:05:49,80.00,windows_win32_charge_fallback
2026-05-30 14:06:50,80.00,windows_win32_charge_fallback
2026-05-30 14:07:51,80.00,windows_win32_charge_fallback
2026-05-30 14:08:52,80.00,windows_win32_charge_fallback
2026-05-30 14:09:54,80.00,windows_win32_charge_fallback
2026-05-30 14:10:55,80.00,windows_win32_charge_fallback
2026-05-30 14:11:56,80.00,windows_win32_charge_fallback
2026-05-30 14:12:57,80.00,windows_win32_charge_fallback
2026-05-30 14:13:59,80.00,windows_win32_charge_fallback
2026-05-30 14:15:00,80.00,windows_win32_charge_fallback
2026-05-30 14:16:01,80.00,windows_win32_charge_fallback
2026-05-30 14:17:02,80.00,windows_win32_charge_fallback
2026-05-30 14:18:04,80.00,windows_win32_charge_fallback
2026-05-30 14:19:05,80.00,windows_win32_charge_fallback
2026-05-30 14:20:06,80.00,windows_win32_charge_fallback
2026-05-30 14:21:07,80.00,windows_win32_charge_fallback
2026-05-30 14:22:09,80.00,windows_win32_charge_fallback
2026-05-30 14:23:10,80.00,windows_win32_charge_fallback
2026-05-30 14:24:11,80.00,windows_win32_charge_fallback
2026-05-30 14:25:12,80.00,windows_win32_charge_fallback
2026-05-30 14:26:13,80.00,windows_win32_charge_fallback
2026-05-30 14:27:15,80.00,windows_win32_charge_fallback
2026-05-30 14:28:16,80.00,windows_win32_charge_fallback
2026-05-30 14:29:17,80.00,windows_win32_charge_fallback
2026-05-30 14:30:18,80.00,windows_win32_charge_fallback
2026-05-30 14:31:20,80.00,windows_win32_charge_fallback
2026-05-30 14:32:21,80.00,windows_win32_charge_fallback
2026-05-30 14:33:22,80.00,windows_win32_charge_fallback
2026-05-30 14:34:23,80.00,windows_win32_charge_fallback
2026-05-30 14:35:25,80.00,windows_win32_charge_fallback
2026-05-30 14:36:26,80.00,windows_win32_charge_fallback
2026-05-30 14:37:27,80.00,windows_win32_charge_fallback
2026-05-30 14:38:28,80.00,windows_win32_charge_fallback
2026-05-30 14:39:30,80.00,windows_win32_charge_fallback
2026-05-30 14:40:31,80.00,windows_win32_charge_fallback
2026-05-30 14:41:32,80.00,windows_win32_charge_fallback
2026-05-30 14:42:34,80.00,windows_win32_charge_fallback
2026-05-30 14:43:35,80.00,windows_win32_charge_fallback
2026-05-30 14:44:36,80.00,windows_win32_charge_fallback
2026-05-30 14:45:37,80.00,windows_win32_charge_fallback
2026-05-30 14:46:39,80.00,windows_win32_charge_fallback
2026-05-30 14:47:40,80.00,windows_win32_charge_fallback
2026-05-30 14:48:41,80.00,windows_win32_charge_fallback
2026-05-30 14:49:42,80.00,windows_win32_charge_fallback
2026-05-30 14:50:43,80.00,windows_win32_charge_fallback
2026-05-30 14:51:45,80.00,windows_win32_charge_fallback
2026-05-30 14:52:46,80.00,windows_win32_charge_fallback
2026-05-30 14:53:47,80.00,windows_win32_charge_fallback
2026-05-30 14:54:48,80.00,windows_win32_charge_fallback
2026-05-30 14:55:50,80.00,windows_win32_charge_fallback
2026-05-30 14:56:51,80.00,windows_win32_charge_fallback
2026-05-30 14:57:52,80.00,windows_win32_charge_fallback
2026-05-30 14:58:54,80.00,windows_win32_charge_fallback
2026-05-30 14:59:55,80.00,windows_win32_charge_fallback
2026-05-30 15:00:56,80.00,windows_win32_charge_fallback
2026-05-30 15:01:58,80.00,windows_win32_charge_fallback
2026-05-30 15:02:59,80.00,windows_win32_charge_fallback
2026-05-30 15:04:00,80.00,windows_win32_charge_fallback
2026-05-30 15:05:01,80.00,windows_win32_charge_fallback
2026-05-30 15:06:03,80.00,windows_win32_charge_fallback
2026-05-30 15:07:04,80.00,windows_win32_charge_fallback
2026-05-30 15:08:05,80.00,windows_win32_charge_fallback
2026-05-30 15:09:07,80.00,windows_win32_charge_fallback
2026-05-30 15:10:08,80.00,windows_win32_charge_fallback
2026-05-30 15:11:09,80.00,windows_win32_charge_fallback
2026-05-30 15:12:11,80.00,windows_win32_charge_fallback
2026-05-30 15:13:12,80.00,windows_win32_charge_fallback
2026-05-30 15:14:13,80.00,windows_win32_charge_fallback
2026-05-30 15:15:15,80.00,windows_win32_charge_fallback
2026-05-30 15:16:16,80.00,windows_win32_charge_fallback
2026-05-30 15:17:17,80.00,windows_win32_charge_fallback
2026-05-30 15:18:18,80.00,windows_win32_charge_fallback
2026-05-30 15:19:20,80.00,windows_win32_charge_fallback
2026-05-30 15:20:21,80.00,windows_win32_charge_fallback
2026-05-30 15:21:22,80.00,windows_win32_charge_fallback
2026-05-30 15:22:23,80.00,windows_win32_charge_fallback
2026-05-30 15:23:25,80.00,windows_win32_charge_fallback
2026-05-30 15:24:26,80.00,windows_win32_charge_fallback
2026-05-30 15:25:27,80.00,windows_win32_charge_fallback
2026-05-30 15:26:28,80.00,windows_win32_charge_fallback
2026-05-30 15:27:30,80.00,windows_win32_charge_fallback
2026-05-30 15:28:31,80.00,windows_win32_charge_fallback
2026-05-30 15:29:32,80.00,windows_win32_charge_fallback
2026-05-30 15:30:33,80.00,windows_win32_charge_fallback
2026-05-30 15:31:35,80.00,windows_win32_charge_fallback
2026-05-30 15:32:36,80.00,windows_win32_charge_fallback
2026-05-30 15:33:37,80.00,windows_win32_charge_fallback
2026-05-30 15:34:38,80.00,windows_win32_charge_fallback
2026-05-30 15:35:40,80.00,windows_win32_charge_fallback
2026-05-30 15:36:41,80.00,windows_win32_charge_fallback
2026-05-30 15:37:42,80.00,windows_win32_charge_fallback
2026-05-30 15:38:43,80.00,windows_win32_charge_fallback
2026-05-30 15:39:45,80.00,windows_win32_charge_fallback
2026-05-30 15:40:46,80.00,windows_win32_charge_fallback
2026-05-30 15:41:47,80.00,windows_win32_charge_fallback
2026-05-30 15:42:49,80.00,windows_win32_charge_fallback
2026-05-30 15:43:50,80.00,windows_win32_charge_fallback
2026-05-30 15:44:51,80.00,windows_win32_charge_fallback
2026-05-30 15:45:52,80.00,windows_win32_charge_fallback
2026-05-30 15:46:54,80.00,windows_win32_charge_fallback
2026-05-30 15:47:55,80.00,windows_win32_charge_fallback
2026-05-30 15:48:56,80.00,windows_win32_charge_fallback
2026-05-30 15:49:57,80.00,windows_win32_charge_fallback
2026-05-30 15:50:58,80.00,windows_win32_charge_fallback
2026-05-30 15:52:00,80.00,windows_win32_charge_fallback
2026-05-30 15:53:01,80.00,windows_win32_charge_fallback
2026-05-30 15:54:02,80.00,windows_win32_charge_fallback
2026-05-30 15:55:03,80.00,windows_win32_charge_fallback
2026-05-30 15:56:05,80.00,windows_win32_charge_fallback
2026-05-30 15:57:06,80.00,windows_win32_charge_fallback
2026-05-30 15:58:07,80.00,windows_win32_charge_fallback
2026-05-30 15:59:09,80.00,windows_win32_charge_fallback
2026-05-30 16:00:10,80.00,windows_win32_charge_fallback
2026-05-30 16:01:11,80.00,windows_win32_charge_fallback
2026-05-30 16:02:12,80.00,windows_win32_charge_fallback
2026-05-30 16:03:14,80.00,windows_win32_charge_fallback
2026-05-30 16:04:15,80.00,windows_win32_charge_fallback
2026-05-30 16:05:16,80.00,windows_win32_charge_fallback
2026-05-30 16:06:17,80.00,windows_win32_charge_fallback
2026-05-30 16:07:19,80.00,windows_win32_charge_fallback
2026-05-30 16:08:20,80.00,windows_win32_charge_fallback
2026-05-30 16:09:21,80.00,windows_win32_charge_fallback
2026-05-30 16:10:23,80.00,windows_win32_charge_fallback
2026-05-30 16:11:24,80.00,windows_win32_charge_fallback
2026-05-30 16:12:25,80.00,windows_win32_charge_fallback
2026-05-30 16:13:26,80.00,windows_win32_charge_fallback
2026-05-30 16:14:28,80.00,windows_win32_charge_fallback
2026-05-30 16:15:29,80.00,windows_win32_charge_fallback
2026-05-30 16:16:30,80.00,windows_win32_charge_fallback
2026-05-30 16:17:31,80.00,windows_win32_charge_fallback
2026-05-30 16:18:33,80.00,windows_win32_charge_fallback
2026-05-30 16:19:34,80.00,windows_win32_charge_fallback
2026-05-30 16:20:35,80.00,windows_win32_charge_fallback
2026-05-30 16:21:36,80.00,windows_win32_charge_fallback
2026-05-30 16:22:38,80.00,windows_win32_charge_fallback
2026-05-30 16:23:39,80.00,windows_win32_charge_fallback
2026-05-30 16:24:40,80.00,windows_win32_charge_fallback
2026-05-30 16:25:41,80.00,windows_win32_charge_fallback
2026-05-30 16:26:43,80.00,windows_win32_charge_fallback
2026-05-30 16:27:44,80.00,windows_win32_charge_fallback
2026-05-30 16:28:45,80.00,windows_win32_charge_fallback
2026-05-30 16:29:46,80.00,windows_win32_charge_fallback
2026-05-30 16:30:48,80.00,windows_win32_charge_fallback
2026-05-30 16:31:49,80.00,windows_win32_charge_fallback
2026-05-30 16:32:50,80.00,windows_win32_charge_fallback
2026-05-30 16:33:51,80.00,windows_win32_charge_fallback
2026-05-30 16:34:53,80.00,windows_win32_charge_fallback
2026-05-30 16:35:54,80.00,windows_win32_charge_fallback
2026-05-30 16:36:55,80.00,windows_win32_charge_fallback
2026-05-30 16:37:56,80.00,windows_win32_charge_fallback
2026-05-30 16:38:58,80.00,windows_win32_charge_fallback
2026-05-30 16:39:59,80.00,windows_win32_charge_fallback
2026-05-30 16:41:00,80.00,windows_win32_charge_fallback
2026-05-30 16:42:02,80.00,windows_win32_charge_fallback
2026-05-30 16:43:03,80.00,windows_win32_charge_fallback
2026-05-30 16:44:04,80.00,windows_win32_charge_fallback
2026-05-30 16:45:05,80.00,windows_win32_charge_fallback
2026-05-30 16:46:07,80.00,windows_win32_charge_fallback
2026-05-30 16:47:08,80.00,windows_win32_charge_fallback
2026-05-30 16:48:09,80.00,windows_win32_charge_fallback
2026-05-30 16:49:10,80.00,windows_win32_charge_fallback
2026-05-30 16:50:12,80.00,windows_win32_charge_fallback
2026-05-30 16:51:13,80.00,windows_win32_charge_fallback
2026-05-30 16:52:14,80.00,windows_win32_charge_fallback
2026-05-30 16:53:15,80.00,windows_win32_charge_fallback
2026-05-30 16:54:17,80.00,windows_win32_charge_fallback
2026-05-30 16:55:18,80.00,windows_win32_charge_fallback
2026-05-30 16:56:19,80.00,windows_win32_charge_fallback
2026-05-30 16:57:20,80.00,windows_win32_charge_fallback
2026-05-30 16:58:22,80.00,windows_win32_charge_fallback
2026-05-30 16:59:23,80.00,windows_win32_charge_fallback
2026-05-30 17:00:24,80.00,windows_win32_charge_fallback
2026-05-30 17:01:25,80.00,windows_win32_charge_fallback
2026-05-30 17:02:27,80.00,windows_win32_charge_fallback
2026-05-30 17:03:28,80.00,windows_win32_charge_fallback
2026-05-30 17:04:29,80.00,windows_win32_charge_fallback
2026-05-30 17:05:30,80.00,windows_win32_charge_fallback
2026-05-30 17:06:32,80.00,windows_win32_charge_fallback
2026-05-30 17:07:33,80.00,windows_win32_charge_fallback
2026-05-30 17:08:34,80.00,windows_win32_charge_fallback
2026-05-30 17:09:35,80.00,windows_win32_charge_fallback
2026-05-30 17:10:36,80.00,windows_win32_charge_fallback
2026-05-30 17:11:38,80.00,windows_win32_charge_fallback
2026-05-30 17:12:39,80.00,windows_win32_charge_fallback
2026-05-30 17:13:40,80.00,windows_win32_charge_fallback
2026-05-30 17:14:41,80.00,windows_win32_charge_fallback
2026-05-30 17:15:43,80.00,windows_win32_charge_fallback
2026-05-30 17:16:44,80.00,windows_win32_charge_fallback
2026-05-30 17:17:45,80.00,windows_win32_charge_fallback
2026-05-30 17:18:46,80.00,windows_win32_charge_fallback
2026-05-30 17:19:48,80.00,windows_win32_charge_fallback
2026-05-30 17:20:49,80.00,windows_win32_charge_fallback
2026-05-30 17:21:50,80.00,windows_win32_charge_fallback
2026-05-30 17:22:51,80.00,windows_win32_charge_fallback
2026-05-30 17:23:52,80.00,windows_win32_charge_fallback
2026-05-30 17:24:54,80.00,windows_win32_charge_fallback
2026-05-30 17:25:55,80.00,windows_win32_charge_fallback
2026-05-30 17:26:56,80.00,windows_win32_charge_fallback
2026-05-30 17:27:58,80.00,windows_win32_charge_fallback
2026-05-30 17:28:59,80.00,windows_win32_charge_fallback
2026-05-30 17:30:00,80.00,windows_win32_charge_fallback
2026-05-30 17:31:01,80.00,windows_win32_charge_fallback
2026-05-30 17:32:02,80.00,windows_win32_charge_fallback
2026-05-30 17:33:04,80.00,windows_win32_charge_fallback
2026-05-30 17:34:05,80.00,windows_win32_charge_fallback
2026-05-30 17:35:06,80.00,windows_win32_charge_fallback
2026-05-30 17:36:07,80.00,windows_win32_charge_fallback
2026-05-30 17:37:09,80.00,windows_win32_charge_fallback
2026-05-30 17:38:10,80.00,windows_win32_charge_fallback
2026-05-30 17:39:11,80.00,windows_win32_charge_fallback
2026-05-30 17:40:12,80.00,windows_win32_charge_fallback
2026-05-30 17:41:14,80.00,windows_win32_charge_fallback
2026-05-30 17:42:15,80.00,windows_win32_charge_fallback
2026-05-30 17:43:16,80.00,windows_win32_charge_fallback
2026-05-30 17:44:18,80.00,windows_win32_charge_fallback
2026-05-30 17:45:19,80.00,windows_win32_charge_fallback
2026-05-30 17:46:20,80.00,windows_win32_charge_fallback
2026-05-30 17:47:21,80.00,windows_win32_charge_fallback
2026-05-30 17:48:23,80.00,windows_win32_charge_fallback
2026-05-30 17:49:24,80.00,windows_win32_charge_fallback
2026-05-30 17:50:25,80.00,windows_win32_charge_fallback
2026-05-30 17:51:26,80.00,windows_win32_charge_fallback
2026-05-30 17:52:28,80.00,windows_win32_charge_fallback
2026-05-30 17:53:30,80.00,windows_win32_charge_fallback
2026-05-30 17:54:31,80.00,windows_win32_charge_fallback
2026-05-30 17:55:32,80.00,windows_win32_charge_fallback
2026-05-30 17:56:33,80.00,windows_win32_charge_fallback
2026-05-30 17:57:35,80.00,windows_win32_charge_fallback
2026-05-30 17:58:36,80.00,windows_win32_charge_fallback
2026-05-30 17:59:37,80.00,windows_win32_charge_fallback
2026-05-30 18:00:38,80.00,windows_win32_charge_fallback
2026-05-30 18:01:40,80.00,windows_win32_charge_fallback
2026-05-30 18:02:41,80.00,windows_win32_charge_fallback
2026-05-30 18:03:42,80.00,windows_win32_charge_fallback
2026-05-30 18:04:43,80.00,windows_win32_charge_fallback
2026-05-30 18:05:45,80.00,windows_win32_charge_fallback
2026-05-30 18:06:46,80.00,windows_win32_charge_fallback
2026-05-30 18:07:47,80.00,windows_win32_charge_fallback
2026-05-30 18:08:48,80.00,windows_win32_charge_fallback
2026-05-30 18:09:49,80.00,windows_win32_charge_fallback
2026-05-30 18:10:51,80.00,windows_win32_charge_fallback
2026-05-30 18:11:52,80.00,windows_win32_charge_fallback
2026-05-30 18:12:53,80.00,windows_win32_charge_fallback
2026-05-30 18:13:54,80.00,windows_win32_charge_fallback
2026-05-30 18:14:56,80.00,windows_win32_charge_fallback
2026-05-30 18:15:57,80.00,windows_win32_charge_fallback
2026-05-30 18:16:58,80.00,windows_win32_charge_fallback
2026-05-30 18:17:59,80.00,windows_win32_charge_fallback
2026-05-30 18:19:01,80.00,windows_win32_charge_fallback
2026-05-30 18:20:02,80.00,windows_win32_charge_fallback
2026-05-30 18:21:03,80.00,windows_win32_charge_fallback
2026-05-30 18:22:04,80.00,windows_win32_charge_fallback
2026-05-30 18:23:06,80.00,windows_win32_charge_fallback
2026-05-30 18:24:07,80.00,windows_win32_charge_fallback
2026-05-30 18:25:08,80.00,windows_win32_charge_fallback
2026-05-30 18:26:09,80.00,windows_win32_charge_fallback
2026-05-30 18:27:11,80.00,windows_win32_charge_fallback
2026-05-30 18:28:12,80.00,windows_win32_charge_fallback
2026-05-30 18:29:13,80.00,windows_win32_charge_fallback
2026-05-30 18:30:14,80.00,windows_win32_charge_fallback
2026-05-30 18:31:16,80.00,windows_win32_charge_fallback
2026-05-30 18:32:17,80.00,windows_win32_charge_fallback
2026-05-30 18:33:18,80.00,windows_win32_charge_fallback
2026-05-30 18:34:19,80.00,windows_win32_charge_fallback
2026-05-30 18:35:21,80.00,windows_win32_charge_fallback
2026-05-30 18:36:22,80.00,windows_win32_charge_fallback
2026-05-30 18:37:23,80.00,windows_win32_charge_fallback
2026-05-30 18:38:24,80.00,windows_win32_charge_fallback
2026-05-30 18:39:26,80.00,windows_win32_charge_fallback
2026-05-30 18:40:27,80.00,windows_win32_charge_fallback
2026-05-30 18:41:28,80.00,windows_win32_charge_fallback
2026-05-30 18:42:29,80.00,windows_win32_charge_fallback
2026-05-30 18:43:31,80.00,windows_win32_charge_fallback
2026-05-30 18:44:32,80.00,windows_win32_charge_fallback
2026-05-30 18:45:33,80.00,windows_win32_charge_fallback
2026-05-30 18:46:34,80.00,windows_win32_charge_fallback
2026-05-30 18:47:36,80.00,windows_win32_charge_fallback
2026-05-30 18:48:37,80.00,windows_win32_charge_fallback
2026-05-30 18:49:38,80.00,windows_win32_charge_fallback
2026-05-30 18:50:39,80.00,windows_win32_charge_fallback
2026-05-30 18:51:41,80.00,windows_win32_charge_fallback
2026-05-30 18:52:42,80.00,windows_win32_charge_fallback
2026-05-30 18:53:43,80.00,windows_win32_charge_fallback
2026-05-30 18:54:44,80.00,windows_win32_charge_fallback
2026-05-30 18:55:46,80.00,windows_win32_charge_fallback
2026-05-30 18:56:47,80.00,windows_win32_charge_fallback
2026-05-30 18:57:48,80.00,windows_win32_charge_fallback
2026-05-30 18:58:49,80.00,windows_win32_charge_fallback
2026-05-30 18:59:51,80.00,windows_win32_charge_fallback
2026-05-30 19:00:52,80.00,windows_win32_charge_fallback
2026-05-30 19:01:53,80.00,windows_win32_charge_fallback
2026-05-30 19:02:54,80.00,windows_win32_charge_fallback
2026-05-30 19:03:56,80.00,windows_win32_charge_fallback
2026-05-30 19:04:57,80.00,windows_win32_charge_fallback
2026-05-30 19:05:58,80.00,windows_win32_charge_fallback
2026-05-30 19:06:59,80.00,windows_win32_charge_fallback
2026-05-30 19:08:01,80.00,windows_win32_charge_fallback
2026-05-30 19:09:02,80.00,windows_win32_charge_fallback
2026-05-30 19:10:03,80.00,windows_win32_charge_fallback
2026-05-30 19:11:04,80.00,windows_win32_charge_fallback
2026-05-30 19:12:06,80.00,windows_win32_charge_fallback
2026-05-30 19:13:07,80.00,windows_win32_charge_fallback
2026-05-30 19:14:08,80.00,windows_win32_charge_fallback
2026-05-30 19:15:09,80.00,windows_win32_charge_fallback
2026-05-30 19:16:11,80.00,windows_win32_charge_fallback
2026-05-30 19:17:12,80.00,windows_win32_charge_fallback
2026-05-30 19:18:13,80.00,windows_win32_charge_fallback
2026-05-30 19:19:14,80.00,windows_win32_charge_fallback
2026-05-30 19:20:16,80.00,windows_win32_charge_fallback
2026-05-30 19:21:17,80.00,windows_win32_charge_fallback
2026-05-30 19:22:18,80.00,windows_win32_charge_fallback
2026-05-30 19:23:19,80.00,windows_win32_charge_fallback
2026-05-30 19:24:21,80.00,windows_win32_charge_fallback
2026-05-30 19:25:22,80.00,windows_win32_charge_fallback
2026-05-30 19:26:23,80.00,windows_win32_charge_fallback
2026-05-30 19:27:24,80.00,windows_win32_charge_fallback
2026-05-30 19:28:26,80.00,windows_win32_charge_fallback
2026-05-30 19:29:27,80.00,windows_win32_charge_fallback
2026-05-30 19:30:28,80.00,windows_win32_charge_fallback
2026-05-30 19:31:30,80.00,windows_win32_charge_fallback
2026-05-30 19:32:31,80.00,windows_win32_charge_fallback
2026-05-30 19:33:32,80.00,windows_win32_charge_fallback
2026-05-30 19:34:33,80.00,windows_win32_charge_fallback
2026-05-30 19:35:35,80.00,windows_win32_charge_fallback
2026-05-30 19:36:36,80.00,windows_win32_charge_fallback
2026-05-30 19:37:37,80.00,windows_win32_charge_fallback
2026-05-30 19:38:38,80.00,windows_win32_charge_fallback
2026-05-30 19:39:40,80.00,windows_win32_charge_fallback
2026-05-30 19:40:41,80.00,windows_win32_charge_fallback
2026-05-30 19:41:42,80.00,windows_win32_charge_fallback
2026-05-30 19:42:43,80.00,windows_win32_charge_fallback
2026-05-30 19:43:45,80.00,windows_win32_charge_fallback
2026-05-30 19:44:46,80.00,windows_win32_charge_fallback
2026-05-30 19:45:47,80.00,windows_win32_charge_fallback
2026-05-30 19:46:48,80.00,windows_win32_charge_fallback
2026-05-30 19:47:50,80.00,windows_win32_charge_fallback
2026-05-30 19:48:51,80.00,windows_win32_charge_fallback
2026-05-30 19:49:52,80.00,windows_win32_charge_fallback
2026-05-30 19:50:54,80.00,windows_win32_charge_fallback
2026-05-30 19:51:55,80.00,windows_win32_charge_fallback
2026-05-30 19:52:56,80.00,windows_win32_charge_fallback
2026-05-30 19:53:57,80.00,windows_win32_charge_fallback
2026-05-30 19:54:59,80.00,windows_win32_charge_fallback
2026-05-30 19:56:00,80.00,windows_win32_charge_fallback
2026-05-30 19:57:01,80.00,windows_win32_charge_fallback
2026-05-30 19:58:02,80.00,windows_win32_charge_fallback
2026-05-30 19:59:04,80.00,windows_win32_charge_fallback
2026-05-30 20:00:05,80.00,windows_win32_charge_fallback
2026-05-30 20:01:06,80.00,windows_win32_charge_fallback
2026-05-30 20:02:07,80.00,windows_win32_charge_fallback
2026-05-30 20:03:09,80.00,windows_win32_charge_fallback
2026-05-30 20:04:10,80.00,windows_win32_charge_fallback
2026-05-30 20:05:11,80.00,windows_win32_charge_fallback
2026-05-30 20:06:12,80.00,windows_win32_charge_fallback
2026-05-30 20:07:14,80.00,windows_win32_charge_fallback
2026-05-30 20:08:15,80.00,windows_win32_charge_fallback
2026-05-30 20:09:16,80.00,windows_win32_charge_fallback
