date,capacity_percent,source
2026-06-01 10:25:44,89.47,linux_sysfs_health
2026-06-01 10:26:44,89.47,linux_sysfs_health
2026-06-01 10:27:44,89.47,linux_sysfs_health
2026-06-01 10:28:44,89.47,linux_sysfs_health
2026-06-01 10:29:44,89.47,linux_sysfs_health
2026-06-01 10:30:44,89.47,linux_sysfs_health
2026-06-01 10:31:44,89.47,linux_sysfs_health
2026-06-01 10:32:44,89.47,linux_sysfs_health
2026-06-01 10:33:44,89.47,linux_sysfs_health
2026-06-01 10:34:44,89.47,linux_sysfs_health
2026-06-01 10:35:44,89.47,linux_sysfs_health
2026-06-01 10:36:44,89.47,linux_sysfs_health
2026-06-01 10:37:44,89.47,linux_sysfs_health
2026-06-01 10:38:44,89.47,linux_sysfs_health
2026-06-01 10:39:44,89.47,linux_sysfs_health
2026-06-01 10:40:44,89.47,linux_sysfs_health
2026-06-01 10:41:44,89.47,linux_sysfs_health
2026-06-01 10:42:44,89.47,linux_sysfs_health
2026-06-01 10:43:44,89.47,linux_sysfs_health
2026-06-01 10:44:44,89.47,linux_sysfs_health
2026-06-01 10:45:44,89.47,linux_sysfs_health
2026-06-01 10:46:44,89.47,linux_sysfs_health
2026-06-01 10:47:44,89.47,linux_sysfs_health
2026-06-01 10:48:44,89.47,linux_sysfs_health
2026-06-01 10:49:44,89.47,linux_sysfs_health
2026-06-01 10:50:44,89.47,linux_sysfs_health
2026-06-01 10:51:44,89.47,linux_sysfs_health
2026-06-01 10:52:44,89.47,linux_sysfs_health
